Optimize, Execute
0.001922415, 0.018840480
0.004554140, 0.019311388
0.002055505, 0.016645533
0.005697957, 0.020543308
0.001895049, 0.016655292
0.005640648, 0.020002599
0.001854989, 0.016503635
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query28/query28_0.sql
0.002717217, 2.265505211
0.002662445, 2.267030128
0.001747576, 2.261164333
0.001808090, 2.261258509
0.002651290, 2.254780450
0.001756743, 2.253302256
0.002726840, 2.250984558
0.002043374, 2.255688401
0.001748681, 2.238731441
0.002641774, 2.262279561
0.003142255, 2.244329972
0.002758934, 2.257643622
0.001802281, 2.241141930
0.002677736, 2.273264811
0.002609711, 2.243658379
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query33/query33_0.sql
0.004626237, 0.367479680
0.003977578, 0.363873521
0.003913168, 0.362870140
0.005872212, 0.362345830
0.003959709, 0.362414451
0.003919290, 0.363603544
0.004330896, 0.360877247
0.004678746, 0.367536575
0.005940138, 0.366730558
0.003972762, 0.363245111
0.005969490, 0.364304512
0.005893690, 0.362258768
0.004300404, 0.365964536
0.005922446, 0.367749893
0.005205308, 0.359352741
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query38/query38_0.sql
0.003923106, 2.394852283
0.002726778, 2.367452712
0.002994527, 2.366440241
0.003925002, 2.381519148
0.002702098, 2.364891647
0.002576496, 2.366102735
0.003340122, 2.358075250
0.003725717, 2.366897324
0.003728355, 2.367822042
0.003701747, 2.378440185
0.003709183, 2.372094530
0.003716199, 2.365478306
0.003771206, 2.379304424
0.002897196, 2.365638664
0.003708417, 2.365097165
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query39/query39_0.sql
0.002858392, 4.006205836
0.000503566, 3.981202532
0.002594802, 4.001512877
0.000743034, 3.988979291
0.001803640, 4.003375727
0.000446265, 3.982232898
0.002507976, 3.994686941
0.000514103, 4.021829862
0.001845600, 4.010906422
0.000799529, 3.984868892
0.002619065, 4.006794552
0.000492779, 3.975807525
0.002611644, 4.014153660
0.000763881, 3.981849887
0.001778006, 4.000162362
0.000477263, 3.991007696
0.002541956, 4.016741853
0.000754543, 3.976949908
0.002608264, 4.003424197
0.000769663, 3.987928527
0.001759579, 3.998713764
0.000799386, 3.969316850
0.002211028, 3.989108854
0.000758802, 3.999829897
0.001789220, 3.989823575
0.000725841, 3.987299301
0.001833041, 3.998104223
0.000569681, 3.981099510
0.002286824, 3.996228078
0.000762415, 3.994677906
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query40/query40_0.sql
0.003310826, 0.043162112
0.003117400, 0.040186785
0.003137840, 0.049105772
0.002189695, 0.038400490
0.002330422, 0.039387751
0.003165557, 0.041964830
0.002548150, 0.038721999
0.003136719, 0.042019903
0.003177361, 0.040218640
0.003196425, 0.041662285
0.002201738, 0.038840084
0.002179896, 0.039545501
0.003386230, 0.047178345
0.003068881, 0.038597218
0.002231347, 0.039177013
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query41/query41_0.sql
0.001564392, 0.418537576
0.001589991, 0.416023191
0.001601279, 0.420667071
0.001546684, 0.415659084
0.001554643, 0.417218149
0.001603536, 0.414793747
0.001588178, 0.422839747
0.001556502, 0.415788752
0.001509117, 0.415470792
0.001105977, 0.418596079
0.001550564, 0.416532698
0.001193519, 0.416570091
0.001083435, 0.413966366
0.001605838, 0.417236508
0.001054674, 0.415244376
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query44/query44_0.sql
0.002042355, 1.131595803
0.001637461, 1.131978574
0.002319049, 1.134817553
0.001658775, 1.130559194
0.002325268, 1.130281335
0.001636970, 1.131239547
0.001654154, 1.128667106
0.002331505, 1.132277907
0.002312996, 1.131214482
0.001898862, 1.125574081
0.001650439, 1.132179788
0.001728425, 1.128396270
0.002299443, 1.127643134
0.002308156, 1.126499792
0.001654778, 1.129785593
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query47/query47_0.sql
0.003015534, 2.499205075
0.002793734, 2.502649774
0.003858877, 2.502322882
0.003345769, 2.506991653
0.002714608, 2.499951327
0.004138032, 2.502346142
0.004100716, 2.515664700
0.004083817, 2.504419967
0.003074626, 2.511099829
0.002974605, 2.502231575
0.003630384, 2.512904656
0.002778250, 2.508350201
0.004091447, 2.496077727
0.002753097, 2.502466554
0.004071323, 2.502212570
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query49/query49_0.sql
0.005932294, 0.096962771
0.006308890, 0.082337273
0.005736291, 0.082259792
0.005419238, 0.082494696
0.004080974, 0.083023290
0.006365759, 0.082217168
0.006391445, 0.090702084
0.006286999, 0.091440066
0.006282164, 0.085701644
0.006165900, 0.082087245
0.006317653, 0.083080402
0.006366910, 0.085930917
0.006228453, 0.082733015
0.006419875, 0.082886745
0.003962605, 0.081995460
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query51/query51_0.sql
0.002692833, 1.155442463
0.001969776, 1.145529074
0.001978100, 1.152232140
0.002728594, 1.148456686
0.001918426, 1.150330782
0.002733363, 1.162874275
0.001993796, 1.150192545
0.001976979, 1.157150107
0.002697034, 1.155027939
0.002648296, 1.155154022
0.002703937, 1.146501550
0.001956578, 1.153272310
0.001991535, 1.155386620
0.001977592, 1.150494354
0.002720807, 1.152071330
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query53/query53_0.sql
0.002950670, 0.324158252
0.004252349, 0.315116623
0.004235127, 0.312964790
0.004270219, 0.311829480
0.003422169, 0.314034524
0.004272568, 0.313464582
0.003109395, 0.310766152
0.004310654, 0.315350942
0.003143966, 0.311090168
0.004271573, 0.313327749
0.003078136, 0.311357389
0.003128575, 0.314556721
0.004272885, 0.313679264
0.003131241, 0.312454098
0.004313280, 0.312806489
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query54/query54_0.sql
0.006215231, 0.062913507
0.005422351, 0.019514746
0.005365969, 0.016009831
0.005476947, 0.015834314
0.005366757, 0.016352396
0.004398124, 0.015209462
0.005355235, 0.020935424
0.005358688, 0.015660092
0.005483068, 0.016295099
0.005298756, 0.015409887
0.003599650, 0.015396827
0.003566442, 0.015406536
0.005457547, 0.016331281
0.005442860, 0.015908416
0.003555953, 0.015218078
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query56/query56_0.sql
0.004914374, 0.625083769
0.007975313, 0.618309595
0.007408953, 0.625670213
0.005706085, 0.620500691
0.007807754, 0.617732254
0.005639745, 0.619192669
0.007563880, 0.620732056
0.005615161, 0.626998259
0.005606397, 0.619733560
0.007937156, 0.615468850
0.007905700, 0.618787841
0.007895949, 0.620334816
0.007947528, 0.622647436
0.006715944, 0.621882200
0.005603570, 0.617789816
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query57/query57_0.sql
0.003139814, 1.110680928
0.002414207, 1.082485145
0.003589073, 1.079316014
0.003006824, 1.076525039
0.002383487, 1.080222114
0.003614498, 1.081359382
0.002441956, 1.076108758
0.003599868, 1.078310834
0.002425290, 1.111684524
0.002416810, 1.073506575
0.002426774, 1.075560029
0.002428724, 1.070115483
0.003580594, 1.078024246
0.003589895, 1.080115146
0.002436831, 1.075230090
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query59/query59_0.sql
0.003794804, 1.223826462
0.002478167, 1.225217502
0.003554910, 1.225916177
0.002470181, 1.224216409
0.002466534, 1.225286653
0.003598440, 1.227621965
0.003607787, 1.223252543
0.003592674, 1.233546561
0.002441389, 1.223246823
0.002508244, 1.218440972
0.002458163, 1.246045502
0.003173812, 1.224104329
0.003610631, 1.219298788
0.002456047, 1.221190489
0.003605123, 1.232865409
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query60/query60_0.sql
0.007119856, 1.273482538
0.005581684, 1.271904769
0.007870035, 1.271458011
0.007894395, 1.272101300
0.007829437, 1.276564952
0.005524601, 1.276648086
0.007737361, 1.278414056
0.005574151, 1.268741621
0.007827241, 1.270991347
0.005594481, 1.274336667
0.007325388, 1.265651031
0.006006130, 1.274866237
0.005545296, 1.271789754
0.007766847, 1.271908523
0.005600162, 1.268846619
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query61/query61_0.sql
0.006367763, 0.000101712
0.005502090, 0.000096143
0.008049218, 0.000094871
0.006108908, 0.000094718
0.008802435, 0.000147884
0.007712713, 0.000095597
0.008700131, 0.000147571
0.005446673, 0.000093439
0.007223142, 0.000097256
0.005630769, 0.000096106
0.008505879, 0.000097325
0.005529372, 0.000096071
0.005619088, 0.000095711
0.007245544, 0.000094941
0.005968480, 0.000102971
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query63/query63_0.sql
0.004179480, 0.328636837
0.003207059, 0.310304494
0.003174691, 0.310893825
0.003196046, 0.309828329
0.003784932, 0.309893066
0.003088414, 0.313506342
0.004295695, 0.311511054
0.004290997, 0.311655110
0.003207799, 0.312167852
0.003126741, 0.309112986
0.003139561, 0.310059394
0.004307666, 0.315211016
0.004298254, 0.309227741
0.004306076, 0.312340230
0.004285322, 0.310379248
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query66/query66_0.sql
0.005866813, 0.271083637
0.005558813, 0.253595962
0.003388005, 0.247591844
0.003476753, 0.247531515
0.003369530, 0.247307748
0.003573863, 0.247399646
0.005637448, 0.248938927
0.005583979, 0.248325539
0.003388468, 0.246643188
0.005613017, 0.249850297
0.003473267, 0.245924106
0.003452634, 0.249006994
0.005568474, 0.247265080
0.005631083, 0.256691757
0.005474360, 0.246510270
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query67/query67_0.sql
0.002528547, 4.432009524
0.002249653, 4.422461172
0.002283712, 4.447927554
0.003118027, 4.422297362
0.002225147, 4.406541360
0.002220745, 4.419844009
0.002247983, 4.421683668
0.002290894, 4.430695717
0.002254879, 4.415590992
0.003367524, 4.420581957
0.002443711, 4.417499753
0.002292606, 4.439922273
0.002248582, 4.414062772
0.002299155, 4.436095690
0.003361886, 4.413775458
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query72/query72_0.sql
0.026993601, 0.288907587
0.027880117, 0.304881668
0.020630896, 0.291785002
0.021000803, 0.291861414
0.021328413, 0.290251134
0.020536472, 0.291724856
0.017574919, 0.289925711
0.017357427, 0.292599875
0.020222685, 0.292237955
0.017479357, 0.290063927
0.020334407, 0.291229672
0.019277336, 0.290540542
0.027324526, 0.290649261
0.019238157, 0.291295949
0.018746469, 0.290268279
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query73/query73_0.sql
0.004170206, 0.314681188
0.002319446, 0.308381301
0.003321912, 0.313500357
0.002556563, 0.308795064
0.003342480, 0.313025184
0.003311995, 0.322580498
0.003309838, 0.313940350
0.002316730, 0.308379035
0.003306909, 0.313766123
0.002345764, 0.309633103
0.002944509, 0.311326857
0.002313762, 0.310903135
0.003332867, 0.313873256
0.002326886, 0.311445505
0.003287367, 0.313108485
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query75/query75_0.sql
0.008960935, 1.251297948
0.007692230, 1.227515914
0.004235704, 1.224450848
0.004613091, 1.233280733
0.004233666, 1.231041321
0.004269788, 1.235005658
0.006527236, 1.231295884
0.004253454, 1.229286593
0.004893187, 1.231986579
0.004224018, 1.222655279
0.006520219, 1.227567956
0.004250821, 1.229842776
0.006566228, 1.232396787
0.004207765, 1.233055331
0.006504438, 1.224876112
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query76/query76_0.sql
0.002851990, 0.401019091
0.002788988, 0.384412095
0.004058414, 0.388817137
0.003994068, 0.386449437
0.003999656, 0.392858353
0.002799553, 0.386333520
0.003290868, 0.388258403
0.002967793, 0.383202261
0.002758213, 0.386846842
0.002811327, 0.387056039
0.002779947, 0.387695467
0.004010139, 0.391244934
0.004002204, 0.391629849
0.002773366, 0.385712409
0.004019729, 0.386052304
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query77/query77_0.sql
0.003819406, 0.434757054
0.005487084, 0.433440585
0.003974582, 0.433266675
0.005515688, 0.447250906
0.005413834, 0.433076199
0.004273357, 0.433290196
0.003795318, 0.431635101
0.005528410, 0.435399166
0.005447777, 0.434912360
0.005474872, 0.434947020
0.003791103, 0.431126296
0.003747329, 0.433825219
0.003772330, 0.434118798
0.003728884, 0.432070584
0.004286903, 0.433929528
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query78/query78_0.sql
0.005976590, 2.256885385
0.005102669, 2.213630274
0.004280066, 2.226436091
0.004277066, 2.209066930
0.007181014, 2.214609707
0.006533859, 2.218878552
0.004319792, 2.229338606
0.007403135, 2.222104030
0.004262014, 2.207605347
0.005700110, 2.209313537
0.006545637, 2.210150363
0.004910373, 2.210244177
0.006382750, 2.226059218
0.004245186, 2.207467799
0.006419608, 2.227561673
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query79/query79_0.sql
0.003822182, 0.364535687
0.003236525, 0.362654439
0.003224525, 0.362596201
0.003247143, 0.372286627
0.003234067, 0.361836099
0.003239136, 0.372640453
0.002228753, 0.358403808
0.002257097, 0.357572543
0.003231215, 0.362246759
0.002221284, 0.356832867
0.002265183, 0.358499703
0.002233184, 0.357583372
0.002252421, 0.360361728
0.002184413, 0.357355013
0.002563068, 0.358868492
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query80/query80_0.sql
0.010110301, 0.444919959
0.008507414, 0.436844040
0.009547766, 0.441330052
0.006089749, 0.434451603
0.008353551, 0.435598402
0.006085154, 0.434247931
0.006198231, 0.438202493
0.008090572, 0.436596701
0.006229438, 0.436716354
0.006070947, 0.436929772
0.006086100, 0.438505740
0.009495321, 0.436958657
0.006100875, 0.442148681
0.009149382, 0.436337758
0.009596580, 0.447138959
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query83/query83_0.sql
0.004230107, 0.103669344
0.004210820, 0.085730384
0.004133608, 0.086718997
0.004057581, 0.089291272
0.004058446, 0.098185128
0.004135754, 0.096988731
0.002890646, 0.085570763
0.003609241, 0.086091965
0.004142330, 0.088350583
0.002820120, 0.086943300
0.004158950, 0.098014589
0.004163300, 0.088386944
0.002907233, 0.087038027
0.002870538, 0.086415398
0.002822039, 0.086179876
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query87/query87_0.sql
0.003973086, 2.397576029
0.003318385, 2.384158851
0.003658745, 2.391751068
0.003661228, 2.398993292
0.002654688, 2.382887831
0.003708987, 2.386163348
0.003722442, 2.399287125
0.003682017, 2.385656384
0.003717989, 2.388536673
0.002693269, 2.386444325
0.003717866, 2.384088545
0.003875084, 2.389301012
0.003692978, 2.378629551
0.003175302, 2.381827273
0.003698960, 2.378779778
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query88/query88_0.sql
0.006308270, 2.002484051
0.003965375, 1.985935667
0.006023521, 1.977727902
0.003859832, 1.979382755
0.003892782, 1.982795579
0.006037886, 1.996259472
0.006123209, 1.980381556
0.006043449, 1.977024269
0.003846926, 1.982525419
0.003805975, 1.976573493
0.003923262, 1.977327452
0.003850698, 1.980652671
0.006114132, 1.968705315
0.003991090, 1.960901061
0.006144353, 1.966519871
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query89/query89_0.sql
0.002619124, 0.398328629
0.002381699, 0.394052083
0.003511558, 0.395149923
0.003572117, 0.394686105
0.002432231, 0.396955739
0.003571169, 0.395732120
0.003470812, 0.394035469
0.002378915, 0.393746684
0.002391665, 0.395595805
0.003530045, 0.395436862
0.002407854, 0.391583977
0.003511761, 0.395337693
0.004361084, 0.403464303
0.002372826, 0.393575112
0.002539140, 0.399234795
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query90/query90_0.sql
0.001960583, 0.185268801
0.001892644, 0.175448380
0.001869389, 0.179360628
0.001336963, 0.174638226
0.001377326, 0.176279381
0.001910462, 0.177601184
0.001848266, 0.176771599
0.001364858, 0.174177911
0.001821138, 0.176521067
0.001339995, 0.174020412
0.001412873, 0.172460355
0.001777946, 0.176395605
0.001375785, 0.172803133
0.001685340, 0.173190477
0.001821465, 0.184711368
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query93/query93_0.sql
0.001709114, 0.085944398
0.001680131, 0.052984423
0.001932858, 0.052322088
0.001630448, 0.052936680
0.002326063, 0.053326781
0.001586631, 0.052458718
0.002334001, 0.052916301
0.002388512, 0.056444346
0.002384198, 0.054995478
0.002393393, 0.056009050
0.002320792, 0.053273209
0.001725586, 0.052650888
0.002346312, 0.059349816
0.002454940, 0.053061945
0.002323086, 0.053540359
execute /home/pei/Project/benchmarks/tpcds-kit/tools/1_instance_out_qs_Official/2/query97/query97_0.sql
0.002605856, 0.705816084
0.002581284, 0.681201349
0.002492982, 0.683146362
0.002536478, 0.680935991
0.002258893, 0.676859840
0.002521156, 0.679798628
0.002539151, 0.678090111
0.002862803, 0.677682209
0.002522722, 0.677857936
0.002521916, 0.678434101
0.002545356, 0.676600132
0.001927602, 0.675523706
0.002547352, 0.675957185
0.001901823, 0.676197036
0.001822958, 0.678291160
